# VERSION=1.0
# NAME=Expression values for normal Liver
# DESCRIPTION= data from the Human Protein Atlas - "RNA consensus tissue gene data". Data used was the nTPM counts. Only liver annotated genes were used. Data was normalized to range from 0 to 1. Threshold defined in the nTPM when = or > than 1000 was defined as 1 (Dark Blue). This reduce the sensitivity to vizualize the extremely high expressed, but increase the sensitivity to the middle expressed (more than ~90% of the data). 16116 genes included. 22/06/2022.
# CONTACT= ONTOX UL team. lc.ladeira@uliege.be
# REFERENCE= Karlsson, Max, Cheng Zhang, Loren Méar, Wen Zhong, Andreas Digre, Borbala Katona, Evelina Sjöstedt, et al. 2021. “A Single–Cell Type Transcriptomics Map of Human Tissues.” Science Advances 7 (31): 1–10. https://doi.org/10.1126/sciadv.abh2169.
name	value	
IFI16	0.00971740208230044
MTM1	0.00971740208230044
NABP1	0.00971740208230044
DENND4A	0.00971740208230044
LHFPL6	0.00971740208230044
PTP4A3	0.00971740208230044
USP18	0.00971740208230044
TCEAL3	0.00971740208230044
CUL7	0.00961824491819533
ARID1B	0.00961824491819533
NEDD4	0.00961824491819533
LMCD1	0.00961824491819533
STX7	0.00961824491819533
NCOA1	0.00961824491819533
PILRA	0.00961824491819533
KIZ	0.00961824491819533
MED13	0.00961824491819533
MANSC1	0.00961824491819533
COIL	0.00961824491819533
POLM	0.00961824491819533
PLCG1	0.00961824491819533
PANK2	0.00961824491819533
TIMM8A	0.00961824491819533
RNF6	0.00961824491819533
ROCK2	0.00961824491819533
MDC1	0.00961824491819533
TGFB1I1	0.00961824491819533
LYPLAL1	0.00961824491819533
ZNF687	0.00961824491819533
SETDB1	0.00961824491819533
SKP2	0.00961824491819533
C9orf72	0.00961824491819533
THRB	0.00961824491819533
SNX7	0.00961824491819533
SLC30A7	0.00961824491819533
ZMAT1	0.00961824491819533
ATF7IP	0.00961824491819533
MOB3A	0.00961824491819533
COQ2	0.00961824491819533
SUZ12	0.00961824491819533
FIZ1	0.00961824491819533
FAM221A	0.00961824491819533
BAZ1A	0.00961824491819533
SFT2D2	0.00961824491819533
IGKV1-27	0.00961824491819533
NDUFAF7	0.00951908775409023
ARID4A	0.00951908775409023
PANX2	0.00951908775409023
ANKRD12	0.00951908775409023
EHD4	0.00951908775409023
GABPB1	0.00951908775409023
CLEC2B	0.00951908775409023
LDAH	0.00951908775409023
ACYP1	0.00951908775409023
NUP43	0.00951908775409023
SH3TC1	0.00951908775409023
ADAM19	0.00951908775409023
BCL2L10	0.00951908775409023
TMEM91	0.00951908775409023
GOLPH3L	0.00951908775409023
NACC2	0.00951908775409023
GABPA	0.00951908775409023
ELK4	0.00951908775409023
LRPAP1	0.00951908775409023
FOLR2	0.00951908775409023
PRL	0.00951908775409023
ADCY6	0.00951908775409023
SLC16A11	0.00951908775409023
VPS37D	0.00951908775409023
CEP57L1	0.00951908775409023
RGPD2	0.00951908775409023
C11orf95	0.00951908775409023
FHIT	0.00951908775409023
MIB2	0.00951908775409023
TOPORS	0.00951908775409023
ZNF181	0.00951908775409023
FAN1	0.00951908775409023
NPIPA8	0.00951908775409023
ANKHD1-EIF4EBP3	0.00951908775409023
AC092718.2	0.00951908775409023
ISY1-RAB43	0.00951908775409023
SCYL3	0.00941993058998512
CTDP1	0.00941993058998512
TCOF1	0.00941993058998512
ATP2B1	0.00941993058998512
GLA	0.00941993058998512
ABHD11	0.00941993058998512
STIM2	0.00941993058998512
ELP4	0.00941993058998512
NPRL2	0.00941993058998512
PROSER1	0.00941993058998512
PYROXD1	0.00941993058998512
TFCP2	0.00941993058998512
SLC19A3	0.00941993058998512
STAT4	0.00941993058998512
KATNB1	0.00941993058998512
SYPL2	0.00941993058998512
NXN	0.00941993058998512
COG7	0.00941993058998512
CSGALNACT2	0.00941993058998512
NECTIN3	0.00941993058998512
ZNF746	0.00941993058998512
SGSH	0.00941993058998512
SH3BGR	0.00941993058998512
VRK2	0.00932077342588002
TBPL1	0.00932077342588002
ME1	0.00932077342588002
DUSP12	0.00932077342588002
CHKB	0.00932077342588002
CHD8	0.00932077342588002
TANGO6	0.00932077342588002
KDM4C	0.00932077342588002
CPEB3	0.00932077342588002
UFSP2	0.00932077342588002
C2CD5	0.00932077342588002
GTF3C3	0.00932077342588002
ALOX5AP	0.00932077342588002
APLNR	0.00932077342588002
GOLGA1	0.00932077342588002
SECISBP2L	0.00932077342588002
ACKR2	0.00932077342588002
CCZ1B	0.00932077342588002
PRSS23	0.00932077342588002
DPH3	0.00932077342588002
MED7	0.00932077342588002
PSD3	0.00932077342588002
RPP14	0.00932077342588002
PBRM1	0.00932077342588002
GKAP1	0.00932077342588002
ZNF561	0.00932077342588002
CSTF2T	0.00932077342588002
PJA1	0.00932077342588002
DYNC1H1	0.00932077342588002
SLC29A3	0.00932077342588002
SMC5	0.00932077342588002
TTC4	0.00932077342588002
POMT2	0.00922161626177491
DDX11	0.00922161626177491
AGPS	0.00922161626177491
FAM114A2	0.00922161626177491
ASNS	0.00922161626177491
EPN2	0.00922161626177491
CARD8	0.00922161626177491
RNF170	0.00922161626177491
SPRYD7	0.00922161626177491
EXOSC9	0.00922161626177491
PPFIA1	0.00922161626177491
PPARG	0.00922161626177491
ZSCAN9	0.00922161626177491
SLC3A1	0.00922161626177491
ETV6	0.00922161626177491
POGK	0.00922161626177491
RFX5	0.00922161626177491
GNA12	0.00922161626177491
NKAPD1	0.00922161626177491
MLKL	0.00922161626177491
NLGN2	0.00922161626177491
SPTLC3	0.00922161626177491
BPGM	0.00922161626177491
GCC1	0.00922161626177491
AGAP4	0.00922161626177491
KIAA0895L	0.00922161626177491
HLA-DQA1	0.00922161626177491
LAMB3	0.00922161626177491
QPCTL	0.0091224590976698
ZNF275	0.0091224590976698
ANKRD13A	0.0091224590976698
ASB9	0.0091224590976698
PRPF40B	0.0091224590976698
GTF2H3	0.0091224590976698
SGCE	0.0091224590976698
MYH11	0.0091224590976698
ACTR3B	0.0091224590976698
SMPD4	0.0091224590976698
ANGPTL2	0.0091224590976698
POMGNT2	0.0091224590976698
NOTCH1	0.0091224590976698
PAK1	0.0091224590976698
PPP2R5E	0.0091224590976698
PCGF6	0.0091224590976698
PTGIR	0.0091224590976698
SLU7	0.0091224590976698
SLC29A4	0.0091224590976698
DUS2	0.0091224590976698
TK1	0.0091224590976698
ERICH5	0.0091224590976698
TMEM139	0.0091224590976698
NRIP1	0.0091224590976698
FAM89A	0.0091224590976698
IRAK4	0.0091224590976698
ZXDB	0.0091224590976698
ZNF277	0.0091224590976698
TYW1	0.0091224590976698
DDO	0.0091224590976698
TECPR1	0.0091224590976698
AP5Z1	0.0091224590976698
RABGAP1	0.0090233019335647
SIKE1	0.0090233019335647
PTPRU	0.0090233019335647
KIFAP3	0.0090233019335647
SLC4A4	0.0090233019335647
PTPRC	0.0090233019335647
DDHD2	0.0090233019335647
DERL3	0.0090233019335647
RNF43	0.0090233019335647
AMBRA1	0.0090233019335647
MDN1	0.0090233019335647
BTN2A1	0.0090233019335647
RNF19B	0.0090233019335647
TRMT1L	0.0090233019335647
PHF20L1	0.0090233019335647
CABLES1	0.0090233019335647
LAMC1	0.0090233019335647
ITGAV	0.0090233019335647
TMX1	0.0090233019335647
TMC6	0.0090233019335647
PDCD11	0.0090233019335647
DAB2	0.0090233019335647
USP43	0.0090233019335647
MPV17L	0.0090233019335647
NLRX1	0.0090233019335647
ZNF75A	0.0090233019335647
SGMS2	0.0090233019335647
MIOS	0.0090233019335647
PPP1R2	0.0090233019335647
PHACTR4	0.0090233019335647
TCTN1	0.0090233019335647
SACM1L	0.0090233019335647
DEFA1B	0.0090233019335647
CHFR	0.00892414476945959
ZZEF1	0.00892414476945959
TULP3	0.00892414476945959
GMEB2	0.00892414476945959
XIAP	0.00892414476945959
NAGPA	0.00892414476945959
TSC2	0.00892414476945959
ERCC2	0.00892414476945959
GTPBP4	0.00892414476945959
SLC1A4	0.00892414476945959
MED1	0.00892414476945959
GNG11	0.00892414476945959
RBM48	0.00892414476945959
PCBD2	0.00892414476945959
ST6GALNAC4	0.00892414476945959
CTSK	0.00892414476945959
HNRNPLL	0.00892414476945959
RNF20	0.00892414476945959
POLR3K	0.00892414476945959
SAP30	0.00892414476945959
DNAAF5	0.00892414476945959
CKB	0.00892414476945959
CUL5	0.00892414476945959
DHX36	0.00892414476945959
PLEKHF2	0.00892414476945959
DALRD3	0.00892414476945959
HLA-DQB1	0.00892414476945959
CDH5	0.00892414476945959
GPR157	0.00892414476945959
SLC22A10	0.00892414476945959
TSPYL4	0.00892414476945959
DNAJC9	0.00892414476945959
TIAF1	0.00892414476945959
SMIM27	0.00892414476945959
PKD1	0.00882498760535448
SLC30A9	0.00882498760535448
USP2	0.00882498760535448
CAPG	0.00882498760535448
ATP11B	0.00882498760535448
SLK	0.00882498760535448
SUPT16H	0.00882498760535448
C14orf93	0.00882498760535448
PXMP4	0.00882498760535448
RPS6KB1	0.00882498760535448
GLS	0.00882498760535448
FAM20B	0.00882498760535448
TENT4B	0.00882498760535448
STK35	0.00882498760535448
DTX1	0.00882498760535448
NPL	0.00882498760535448
FGD4	0.00882498760535448
BCL2A1	0.00882498760535448
TIFA	0.00882498760535448
APOOL	0.00882498760535448
ZNF362	0.00882498760535448
VMA21	0.00882498760535448
WDR41	0.00882498760535448
TTC8	0.00882498760535448
RPUSD2	0.00882498760535448
STX3	0.00882498760535448
ANKRD13D	0.00882498760535448
IQCB1	0.00882498760535448
PIGG	0.00882498760535448
TMEM86B	0.00882498760535448
CLN8	0.00882498760535448
HTT	0.00882498760535448
PLCG2	0.00882498760535448
PTPRCAP	0.00882498760535448
TMEM238	0.00882498760535448
ICA1	0.00872583044124938
HEATR5B	0.00872583044124938
PIK3C2A	0.00872583044124938
YTHDC2	0.00872583044124938
RRM2B	0.00872583044124938
DIP2B	0.00872583044124938
IPO11	0.00872583044124938
TRMU	0.00872583044124938
PCNX1	0.00872583044124938
CDK5RAP1	0.00872583044124938
DMPK	0.00872583044124938
FAM120B	0.00872583044124938
ELMOD3	0.00872583044124938
S100PBP	0.00872583044124938
SFRP5	0.00872583044124938
WBP4	0.00872583044124938
FMOD	0.00872583044124938
SLC25A19	0.00872583044124938
DYNC2LI1	0.00872583044124938
PPP3CA	0.00872583044124938
LRSAM1	0.00872583044124938
USP6NL	0.00872583044124938
NCAPD3	0.00872583044124938
TBCEL	0.00872583044124938
WHAMM	0.00872583044124938
SENP2	0.00872583044124938
ENGASE	0.00872583044124938
CHST14	0.00872583044124938
ZSCAN2	0.00872583044124938
TTC32	0.00872583044124938
RSBN1L	0.00872583044124938
GSPT2	0.00872583044124938
ZNF69	0.00872583044124938
CNGA1	0.00872583044124938
ZNF789	0.00872583044124938
CHAMP1	0.00872583044124938
CORO7	0.00872583044124938
MKS1	0.00862667327714427
PLEKHO1	0.00862667327714427
KLHL20	0.00862667327714427
DTX2	0.00862667327714427
CDC5L	0.00862667327714427
ZMIZ1	0.00862667327714427
SPRING1	0.00862667327714427
CEP104	0.00862667327714427
GPR89A	0.00862667327714427
IFIT2	0.00862667327714427
TRMT13	0.00862667327714427
SMU1	0.00862667327714427
MED20	0.00862667327714427
CALML4	0.00862667327714427
HEATR5A	0.00862667327714427
RFX1	0.00862667327714427
NAA35	0.00862667327714427
RNF144B	0.00862667327714427
NT5C3B	0.00862667327714427
ZMYM4	0.00862667327714427
CCDC174	0.00862667327714427
CARNMT1	0.00862667327714427
S100P	0.00862667327714427
SP2	0.00862667327714427
MUC3A	0.00862667327714427
SIMC1	0.00862667327714427
CLP1	0.00862667327714427
UCP2	0.00862667327714427
BASP1	0.00862667327714427
EPM2AIP1	0.00862667327714427
LBX2	0.00862667327714427
CCDC149	0.00862667327714427
C8orf33	0.00862667327714427
DDX28	0.00862667327714427
PYCR1	0.00862667327714427
MOSMO	0.00862667327714427
PIP5K1C	0.00862667327714427
FAM163B	0.00862667327714427
CFD	0.00862667327714427
TCP10L	0.00862667327714427
ZFX	0.00852751611303916
DTNBP1	0.00852751611303916
MCUR1	0.00852751611303916
CDK17	0.00852751611303916
ADCK1	0.00852751611303916
LIMCH1	0.00852751611303916
ZW10	0.00852751611303916
BRAP	0.00852751611303916
ARHGAP4	0.00852751611303916
PDPR	0.00852751611303916
SMAD7	0.00852751611303916
TRPV4	0.00852751611303916
KPTN	0.00852751611303916
INVS	0.00852751611303916
ATP7B	0.00852751611303916
GIMAP4	0.00852751611303916
C2orf49	0.00852751611303916
EXOC6	0.00852751611303916
MARCHF9	0.00852751611303916
RABL3	0.00852751611303916
ATPSCKMT	0.00852751611303916
DPY19L4	0.00852751611303916
C2CD2	0.00852751611303916
NPR2	0.00852751611303916
FAM189B	0.00852751611303916
LBHD1	0.00852751611303916
DENND2D	0.00852751611303916
RYBP	0.00852751611303916
RFC4	0.00852751611303916
BEND7	0.00852751611303916
QSOX2	0.00852751611303916
BAG5	0.00852751611303916
ANKRD49	0.00852751611303916
WDR25	0.00852751611303916
SLC38A9	0.00852751611303916
POLE	0.00852751611303916
GEN1	0.00852751611303916
SNX18	0.00852751611303916
GEMIN4	0.00852751611303916
ZFPM1	0.00852751611303916
FAM122A	0.00852751611303916
IGKV2-24	0.00852751611303916
TRAPPC2B	0.00852751611303916
LTBP1	0.00842835894893406
ARID4B	0.00842835894893406
SOAT1	0.00842835894893406
PPP1R12A	0.00842835894893406
P4HA2	0.00842835894893406
SMOX	0.00842835894893406
RCOR1	0.00842835894893406
HPS4	0.00842835894893406
SCN1B	0.00842835894893406
MAPK8	0.00842835894893406
MDK	0.00842835894893406
ARMC8	0.00842835894893406
BLZF1	0.00842835894893406
TGIF2	0.00842835894893406
YLPM1	0.00842835894893406
PXDN	0.00842835894893406
EXOSC2	0.00842835894893406
ZBED3	0.00842835894893406
EMP1	0.00842835894893406
BCAS3	0.00842835894893406
OSBPL1A	0.00842835894893406
ELAC1	0.00842835894893406
EVA1B	0.00842835894893406
SNX27	0.00842835894893406
EML4	0.00842835894893406
DCUN1D2	0.00842835894893406
ANK3	0.00842835894893406
HAUS1	0.00842835894893406
SMARCA5	0.00842835894893406
SDHAF4	0.00842835894893406
BTG3	0.00842835894893406
TSEN2	0.00842835894893406
VPS8	0.00842835894893406
ZNF653	0.00842835894893406
COA7	0.00842835894893406
RNF25	0.00842835894893406
TMEM184C	0.00842835894893406
CREBRF	0.00842835894893406
BORCS5	0.00842835894893406
CD300A	0.00842835894893406
THAP6	0.00842835894893406
TPPP2	0.00842835894893406
FMNL1	0.00842835894893406
BICD2	0.00842835894893406
TMLHE	0.00842835894893406
SPIN2B	0.00842835894893406
PTAR1	0.00842835894893406
RBM34	0.00842835894893406
ARID5A	0.00842835894893406
PDGFA	0.00842835894893406
ZNF121	0.00842835894893406
SLC35B4	0.00842835894893406
IGKV1-17	0.00842835894893406
SYNRG	0.00842835894893406
RC3H2	0.00832920178482895
CDK13	0.00832920178482895
MAST4	0.00832920178482895
NLK	0.00832920178482895
SIGLEC1	0.00832920178482895
SMCHD1	0.00832920178482895
SGK3	0.00832920178482895
MIER2	0.00832920178482895
PHF14	0.00832920178482895
ANKMY2	0.00832920178482895
LIFR	0.00832920178482895
TRAK2	0.00832920178482895
SENP5	0.00832920178482895
PLS1	0.00832920178482895
DCAF10	0.00832920178482895
ZNFX1	0.00832920178482895
SLC44A2	0.00832920178482895
RBSN	0.00832920178482895
LYVE1	0.00832920178482895
AP4B1	0.00832920178482895
EPC2	0.00832920178482895
RNF38	0.00832920178482895
SLC15A4	0.00832920178482895
TRIM65	0.00832920178482895
RHBDD1	0.00832920178482895
ADAM8	0.00832920178482895
ASAP1	0.00832920178482895
HLCS	0.00832920178482895
ABHD18	0.00832920178482895
COQ7	0.00832920178482895
CDK12	0.00832920178482895
ZEB2	0.00832920178482895
CES4A	0.00832920178482895
MYPOP	0.00832920178482895
GIMAP7	0.00832920178482895
CNOT10	0.00832920178482895
RUVBL2	0.00832920178482895
EIF4ENIF1	0.00832920178482895
IFNLR1	0.00832920178482895
ZSCAN30	0.00832920178482895
ATG7	0.00832920178482895
NBDY	0.00832920178482895
RBMXL1	0.00832920178482895
RPL17-C18orf32	0.00832920178482895
TMEM200B	0.00832920178482895
FLYWCH1	0.00823004462072385
ROGDI	0.00823004462072385
FSCN1	0.00823004462072385
KIF22	0.00823004462072385
LENG1	0.00823004462072385
NSD2	0.00823004462072385
BTN3A3	0.00823004462072385
IL1R2	0.00823004462072385
PHF13	0.00823004462072385
MSANTD2	0.00823004462072385
KBTBD4	0.00823004462072385
YEATS4	0.00823004462072385
CDKN1C	0.00823004462072385
TES	0.00823004462072385
SAP130	0.00823004462072385
C1orf56	0.00823004462072385
HES6	0.00823004462072385
KAT14	0.00823004462072385
RAVER1	0.00823004462072385
SMARCAD1	0.00823004462072385
RPRD2	0.00823004462072385
MS4A7	0.00823004462072385
TMEM92	0.00823004462072385
ZNF641	0.00823004462072385
CPLX1	0.00823004462072385
CAVIN3	0.00823004462072385
RAB37	0.00823004462072385
TMEM187	0.00823004462072385
SDHAF3	0.00823004462072385
C12orf73	0.00823004462072385
IGHV3-48	0.00823004462072385
FNIP1	0.00823004462072385
ZNF688	0.00823004462072385
EFNA4	0.00823004462072385
EVI5	0.00813088745661874
PSME4	0.00813088745661874
CYP26A1	0.00813088745661874
SCNN1A	0.00813088745661874
FBXL4	0.00813088745661874
EEF2KMT	0.00813088745661874
LRP11	0.00813088745661874
NLN	0.00813088745661874
BAZ2B	0.00813088745661874
NEURL2	0.00813088745661874
LRFN3	0.00813088745661874
ISLR	0.00813088745661874
USP3	0.00813088745661874
PHLDB2	0.00813088745661874
CRIM1	0.00813088745661874
MICU3	0.00813088745661874
FCSK	0.00813088745661874
TMEM69	0.00813088745661874
RDH13	0.00813088745661874
SIK3	0.00813088745661874
ZG16B	0.00813088745661874
NEU3	0.00813088745661874
MFSD8	0.00813088745661874
DCBLD1	0.00813088745661874
FILIP1L	0.00813088745661874
KLC2	0.00813088745661874
CAMK1D	0.00813088745661874
THBS2	0.00813088745661874
CEACAM19	0.00813088745661874
XPNPEP3	0.00813088745661874
ZNF140	0.00813088745661874
TRAPPC2	0.00813088745661874
ZNF33B	0.00813088745661874
SIPA1L1	0.00813088745661874
FICD	0.00813088745661874
NBPF1	0.00813088745661874
POLR2M	0.00813088745661874
AL662899.2	0.00813088745661874
LENG9	0.00813088745661874
RPAP3	0.00803173029251363
BAIAP3	0.00803173029251363
SOS2	0.00803173029251363
NINL	0.00803173029251363
ELMO3	0.00803173029251363
TTC23	0.00803173029251363
RAD51C	0.00803173029251363
AKAP10	0.00803173029251363
RFC5	0.00803173029251363
ABCG2	0.00803173029251363
TMTC4	0.00803173029251363
STAT5A	0.00803173029251363
MTERF1	0.00803173029251363
KNSTRN	0.00803173029251363
LARGE1	0.00803173029251363
GALNS	0.00803173029251363
GATAD2B	0.00803173029251363
DGKQ	0.00803173029251363
TBRG1	0.00803173029251363
RBM45	0.00803173029251363
GDPD5	0.00803173029251363
USP1	0.00803173029251363
AGGF1	0.00803173029251363
BMS1	0.00803173029251363
TMEM68	0.00803173029251363
FPR1	0.00803173029251363
ZNF318	0.00803173029251363
PHLDA3	0.00803173029251363
FBXO34	0.00803173029251363
TTC3	0.00803173029251363
POLR3C	0.00803173029251363
EXD3	0.00803173029251363
NHEJ1	0.00803173029251363
IGLV6-57	0.00803173029251363
ZNF865	0.00803173029251363
KRIT1	0.00793257312840853
TENM1	0.00793257312840853
MBTD1	0.00793257312840853
CDK14	0.00793257312840853
MTMR1	0.00793257312840853
TOP2B	0.00793257312840853
GPR137B	0.00793257312840853
OVGP1	0.00793257312840853
FLT3LG	0.00793257312840853
PLEKHG2	0.00793257312840853
CBX5	0.00793257312840853
PPM1F	0.00793257312840853
USP10	0.00793257312840853
DHX40	0.00793257312840853
PUDP	0.00793257312840853
CAPN7	0.00793257312840853
PHF21A	0.00793257312840853
TAF8	0.00793257312840853
ARRB1	0.00793257312840853
PRKACB	0.00793257312840853
LPP	0.00793257312840853
TLK2	0.00793257312840853
DOCK1	0.00793257312840853
EPS8	0.00793257312840853
LGI4	0.00793257312840853
L3MBTL4	0.00793257312840853
MYSM1	0.00793257312840853
SNED1	0.00793257312840853
OSGIN2	0.00793257312840853
ABRAXAS2	0.00793257312840853
DPCD	0.00793257312840853
UBTD2	0.00793257312840853
LRATD2	0.00793257312840853
TBC1D10B	0.00793257312840853
KCND3	0.00793257312840853
JMJD1C	0.00793257312840853
PDE12	0.00793257312840853
DEAF1	0.00793257312840853
ZBTB33	0.00793257312840853
CXorf38	0.00793257312840853
BORCS6	0.00793257312840853
ZNF770	0.00793257312840853
POU5F1	0.00793257312840853
TMEM185A	0.00793257312840853
ARHGAP10	0.00783341596430342
PAFAH1B3	0.00783341596430342
KAT6A	0.00783341596430342
ESF1	0.00783341596430342
DAAM1	0.00783341596430342
ADNP2	0.00783341596430342
MTHFSD	0.00783341596430342
KNOP1	0.00783341596430342
BRF2	0.00783341596430342
ATE1	0.00783341596430342
CCDC6	0.00783341596430342
TRIM2	0.00783341596430342
TIMELESS	0.00783341596430342
EXOC2	0.00783341596430342
TRAPPC13	0.00783341596430342
ABCC5	0.00783341596430342
GON4L	0.00783341596430342
PTBP3	0.00783341596430342
LIAS	0.00783341596430342
EML2	0.00783341596430342
SLC27A1	0.00783341596430342
RCBTB2	0.00783341596430342
TMOD3	0.00783341596430342
ANKRD52	0.00783341596430342
TTC13	0.00783341596430342
PKP4	0.00783341596430342
MINDY3	0.00783341596430342
LY96	0.00783341596430342
TIAM1	0.00783341596430342
THEM4	0.00783341596430342
MCM3AP	0.00783341596430342
ANKRA2	0.00783341596430342
DAGLB	0.00783341596430342
BTNL9	0.00783341596430342
ZBTB43	0.00783341596430342
SERPINB9	0.00783341596430342
RCE1	0.00783341596430342
POGLUT3	0.00783341596430342
BRICD5	0.00783341596430342
MANEAL	0.00783341596430342
C2orf76	0.00783341596430342
SOWAHB	0.00783341596430342
KLHL17	0.00783341596430342
TMEM120B	0.00783341596430342
UMAD1	0.00783341596430342
ZNF717	0.00783341596430342
C8orf58	0.00783341596430342
DNAJC25-GNG10	0.00783341596430342
DHX33	0.00773425880019831
AASS	0.00773425880019831
IYD	0.00773425880019831
R3HDM1	0.00773425880019831
AP5M1	0.00773425880019831
PLEKHH3	0.00773425880019831
CGRRF1	0.00773425880019831
FLT1	0.00773425880019831
EEF2K	0.00773425880019831
DTWD1	0.00773425880019831
BYSL	0.00773425880019831
NEK4	0.00773425880019831
RXYLT1	0.00773425880019831
CCDC93	0.00773425880019831
OPA3	0.00773425880019831
IFT22	0.00773425880019831
INO80	0.00773425880019831
CCNT1	0.00773425880019831
TLR2	0.00773425880019831
FKBP10	0.00773425880019831
MYO1F	0.00773425880019831
MIGA2	0.00773425880019831
RPIA	0.00773425880019831
HK1	0.00773425880019831
UBXN11	0.00773425880019831
SDC3	0.00773425880019831
RNF168	0.00773425880019831
ANAPC10	0.00773425880019831
SLC25A46	0.00773425880019831
AMOTL1	0.00773425880019831
NT5DC2	0.00773425880019831
NMNAT1	0.00773425880019831
ZBTB4	0.00773425880019831
ZG16	0.00773425880019831
KBTBD11	0.00773425880019831
THBD	0.00773425880019831
RINL	0.00773425880019831
BLOC1S5	0.00773425880019831
BLOC1S3	0.00773425880019831
SLC22A5	0.00773425880019831
MAP3K5	0.00773425880019831
ZNF841	0.00773425880019831
GIGYF2	0.00773425880019831
BMPR2	0.00773425880019831
C3orf85	0.00773425880019831
RECQL	0.00763510163609321
TTC19	0.00763510163609321
SNAI2	0.00763510163609321
CAMK2B	0.00763510163609321
PTPN21	0.00763510163609321
NFATC3	0.00763510163609321
CETP	0.00763510163609321
BEX4	0.00763510163609321
MMD	0.00763510163609321
ENO2	0.00763510163609321
MAP7D1	0.00763510163609321
XRCC3	0.00763510163609321
MCF2L	0.00763510163609321
PALLD	0.00763510163609321
HELZ2	0.00763510163609321
TBC1D5	0.00763510163609321
STAB2	0.00763510163609321
TBC1D4	0.00763510163609321
GPAT3	0.00763510163609321
C17orf80	0.00763510163609321
FRA10AC1	0.00763510163609321
PAOX	0.00763510163609321
CMTM7	0.00763510163609321
PDLIM3	0.00763510163609321
FAIM	0.00763510163609321
C19orf47	0.00763510163609321
CLPB	0.00763510163609321
PPP1R32	0.00763510163609321
SLC66A3	0.00763510163609321
TMEM161B	0.00763510163609321
CHMP4C	0.00763510163609321
WASHC5	0.00763510163609321
IGFBP6	0.00763510163609321
FOXN2	0.00763510163609321
KRT19	0.00763510163609321
FAM222B	0.00763510163609321
CD7	0.00763510163609321
TSHZ1	0.00763510163609321
IGKV1-16	0.00763510163609321
UTP14C	0.00763510163609321
MBTPS2	0.0075359444719881
USP28	0.0075359444719881
IFT80	0.0075359444719881
ZXDC	0.0075359444719881
TMEM38A	0.0075359444719881
FAM76B	0.0075359444719881
FGFR1	0.0075359444719881
LYRM2	0.0075359444719881
WNT11	0.0075359444719881
IFT74	0.0075359444719881
CECR2	0.0075359444719881
NDRG3	0.0075359444719881
SLC1A5	0.0075359444719881
ZNF862	0.0075359444719881
CCSER2	0.0075359444719881
GIT1	0.0075359444719881
ASCC3	0.0075359444719881
WASF1	0.0075359444719881
UNC93A	0.0075359444719881
CD58	0.0075359444719881
AHDC1	0.0075359444719881
COL5A1	0.0075359444719881
TAF4	0.0075359444719881
HABP4	0.0075359444719881
SMPD2	0.0075359444719881
REV1	0.0075359444719881
ATAT1	0.0075359444719881
LUM	0.0075359444719881
SLC39A6	0.0075359444719881
LIPT1	0.0075359444719881
KANSL1L	0.0075359444719881
RASA1	0.0075359444719881
SLC18B1	0.0075359444719881
SH3KBP1	0.0075359444719881
INIP	0.0075359444719881
ITPRIP	0.0075359444719881
C18orf25	0.0075359444719881
JAZF1	0.0075359444719881
KCTD18	0.0075359444719881
FRRS1	0.0075359444719881
FCHO2	0.0075359444719881
RNF207	0.0075359444719881
FNDC5	0.0075359444719881
GAPVD1	0.0075359444719881
OTUD1	0.0075359444719881
HECTD4	0.0075359444719881
BOLA2	0.0075359444719881
HELZ	0.0075359444719881
ARMCX6	0.0075359444719881
IGLV3-10	0.0075359444719881
TRBC1	0.0075359444719881
SLC26A6	0.0075359444719881
PMF1-BGLAP	0.0075359444719881
LIN37	0.0075359444719881
XYLT2	0.00743678730788299
ATP9A	0.00743678730788299
SCARF1	0.00743678730788299
CBFA2T2	0.00743678730788299
DYRK1B	0.00743678730788299
TGFBR1	0.00743678730788299
HECA	0.00743678730788299
GRB14	0.00743678730788299
PTBP2	0.00743678730788299
PKD2	0.00743678730788299
ARHGAP9	0.00743678730788299
NCOA3	0.00743678730788299
AGO4	0.00743678730788299
FAM149B1	0.00743678730788299
ADAMTS17	0.00743678730788299
SDE2	0.00743678730788299
LNPK	0.00743678730788299
TMEM168	0.00743678730788299
CHST7	0.00743678730788299
UTRN	0.00743678730788299
MSI2	0.00743678730788299
RAB28	0.00743678730788299
DUSP2	0.00743678730788299
MPZL3	0.00743678730788299
PRKCD	0.00743678730788299
RAD54L2	0.00743678730788299
PTER	0.00743678730788299
MPLKIP	0.00743678730788299
SPATA5L1	0.00743678730788299
RNASEH1	0.00743678730788299
TNKS	0.00743678730788299
ZDHHC17	0.00743678730788299
ZNF544	0.00743678730788299
SAMD5	0.00743678730788299
CDPF1	0.00743678730788299
HBD	0.00743678730788299
CASTOR1	0.00743678730788299
HLA-DMB	0.00743678730788299
CNTLN	0.00733763014377789
SDCCAG8	0.00733763014377789
SNX13	0.00733763014377789
FAT1	0.00733763014377789
ATRX	0.00733763014377789
TMEM38B	0.00733763014377789
TCF20	0.00733763014377789
NUP93	0.00733763014377789
SMPD3	0.00733763014377789
RGP1	0.00733763014377789
ABCA2	0.00733763014377789
EDEM3	0.00733763014377789
CREB1	0.00733763014377789
DCAF4	0.00733763014377789
